DTXSID,Preferred_Name,CASRN,InChIKey,IUPAC_Name,SMILES,InChI_String,Molecular_Formula,Average_Mass,Monoisotopic_Mass,QC_Level,ToxCast_Active_Count,Total_Assays,ToxCast_Active_Percent,Is_ToxCast_Active,rdkit_mol_cache,ROMol,Valid_SMILES,F_Count,F_Percentage,MW_RDKit,Rotatable_Bonds,H_Acceptors,H_Donors,Ring_Count,Aromatic_Rings,C_Count,Chain_Length,CF_Bonds,f_to_c_ratio,avg_f_per_c,Is_Aromatic,Has_Rings,Is_Cyclic,Is_Branched,Has_Fluorine,Chain_Category
DTXSID10155474,"2-Propanone, 1,1,1-trifluoro-3-mercapto-",127183-53-3,RNKIHLWRZFZWKH-UHFFFAOYSA-N,"1,1,1-Trifluoro-3-sulfanylpropan-2-one",FC(F)(F)C(=O)CS,"InChI=1S/C3H3F3OS/c4-3(5,6)2(7)1-8/h8H,1H2",C3H3F3OS,144.11,143.98567,4,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x17981af80>,<rdkit.Chem.rdchem.Mol object at 0x17961d310>,True,3,27.27272727272727,143.985670376,2,2,1,0,0,3,2,3,1.0,1.0,False,False,False,True,True,Very Short
DTXSID10160684,"1,1,2,2,3,3-Hexafluoro-1,3-bis((trifluorovinyl)oxy)propane",13846-22-5,KGJWCQOEERZJMB-UHFFFAOYSA-N,"1,1,2,2,3,3-Hexafluoro-1,3-bis[(trifluoroethenyl)oxy]propane",FC(F)=C(F)OC(F)(F)C(F)(F)C(F)(F)OC(F)=C(F)F,"InChI=1S/C7F12O2/c8-1(9)3(12)20-6(16,17)5(14,15)7(18,19)21-4(13)2(10)11",C7F12O2,344.056,343.970667,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x17981aff0>,<rdkit.Chem.rdchem.Mol object at 0x17961d380>,True,12,57.14285714285714,343.97066788,6,2,0,0,0,7,8,12,1.7142857142857142,1.7142857142857142,False,False,False,True,True,Long
DTXSID10162648,"Butanoic acid, 3,3,4,4-tetrafluoro-2,2-dimethyl-",144194-01-4,CHVZSYHRXGEBAJ-UHFFFAOYSA-N,"3,3,4,4-Tetrafluoro-2,2-dimethylbutanoic acid",CC(C)(C(O)=O)C(F)(F)C(F)F,"InChI=1S/C6H8F4O2/c1-5(2,4(11)12)6(9,10)3(7)8/h3H,1-2H3,(H,11,12)",C6H8F4O2,188.122,188.046042,4,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x17981b060>,<rdkit.Chem.rdchem.Mol object at 0x17961d3f0>,True,4,20.0,188.046042376,5,2,1,0,0,6,3,4,0.6666666666666666,0.6666666666666666,False,False,False,True,True,Short
DTXSID10163014,"Carbamic acid, (1-(bis(1-methylethoxy)phosphinyl)-2,2,2-trifluoro-1-(trifluoromethyl)ethyl)-,phenylmethyl ester",145430-04-2,MWFVVNXUXMZAHU-UHFFFAOYSA-N,"Dipropan-2-yl (2-{[(benzyloxy)carbonyl]amino}-1,1,1,3,3,3-hexafluoropropan-2-yl)phosphonate",CC(C)OP(=O)(OC(C)C)C(NC(=O)OCC1=CC=CC=C1)(C(F)(F)F)C(F)(F)F,"InChI=1S/C17H22F6NO5P/c1-11(2)28-30(26,29-12(3)4)15(16(18,19)20,17(21,22)23)24-14(25)27-10-13-8-6-5-7-9-13/h5-9,11-12H,10H2,1-4H3,(H,24,25)",C17H22F6NO5P,465.329,465.113979,4,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x17981b0d0>,<rdkit.Chem.rdchem.Mol object at 0x17961d460>,True,6,11.538461538461538,465.11397875400064,12,5,1,1,1,17,12,6,0.35294117647058826,0.35294117647058826,True,True,False,True,True,Long
DTXSID10163039,"1-Undecanaminium, N-(5-carboxypentyl)-N,N-dimethyl-4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoro-, hydroxide, inner salt",145441-35-6,NCHHIFOOABLJFB-UHFFFAOYSA-N,"6-[(4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-Heptadecafluoroundecyl)(dimethyl)azaniumyl]hexanoate",C[N+](C)(CCCCCC([O-])=O)CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C19H22F17NO2/c1-37(2,9-5-3-4-7-11(38)39)10-6-8-12(20,21)13(22,23)14(24,25)15(26,27)16(28,29)17(30,31)18(32,33)19(34,35)36/h3-10H2,1-2H3",C19H22F17NO2,619.363,619.137908,4,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x17981b140>,<rdkit.Chem.rdchem.Mol object at 0x17961d4d0>,True,17,27.86885245901639,619.1379086840006,18,2,0,0,0,19,17,17,0.8947368421052632,0.8947368421052632,False,False,False,True,True,Long
DTXSID10164329,"Trichlorogermane, trifluoromethyl-",1495-36-9,BSEIALKSXDSHJI-UHFFFAOYSA-N,Trichloro(trifluoromethyl)germane,FC(F)(F)[Ge](Cl)(Cl)Cl,"InChI=1S/CCl3F3Ge/c2-8(3,4)1(5,6)7",CCl3F3Ge,247.99,247.822945,4,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x17981b1b0>,<rdkit.Chem.rdchem.Mol object at 0x17961d540>,True,3,37.5,247.8229455,0,0,0,0,0,1,0,3,3.0,3.0,False,False,False,True,True,Very Short
DTXSID10165114,"2-Nitro-N-(2,2,3,3,3-pentafluoropropyl)-1H-imidazole-1-acetamide",152721-37-4,JGGDSDPOPRWSCX-UHFFFAOYSA-N,"2-(2-Nitro-1H-imidazol-1-yl)-N-(2,2,3,3,3-pentafluoropropyl)acetamide",[O-][N+](=O)C1=NC=CN1CC(=O)NCC(F)(F)C(F)(F)F,"InChI=1S/C8H7F5N4O3/c9-7(10,8(11,12)13)4-15-5(18)3-16-2-1-14-6(16)17(19)20/h1-2H,3-4H2,(H,15,18)",C8H7F5N4O3,302.161,302.043831,1,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x17981b220>,<rdkit.Chem.rdchem.Mol object at 0x17961d5b0>,True,5,18.51851851851852,302.04383118400017,5,5,1,1,1,8,8,5,0.625,0.625,True,True,False,True,True,Long
DTXSID10165235,"N-(2-Chloroethyl)-3,5-bis(trifluoromethyl)benzamide",15317-16-5,BYDONUYJMAYHFP-UHFFFAOYSA-N,"N-(2-Chloroethyl)-3,5-bis(trifluoromethyl)benzamide",FC(F)(F)C1=CC(=CC(=C1)C(=O)NCCCl)C(F)(F)F,"InChI=1S/C11H8ClF6NO/c12-1-2-19-9(20)6-3-7(10(13,14)15)5-8(4-6)11(16,17)18/h3-5H,1-2H2,(H,19,20)",C11H8ClF6NO,319.63,319.019861,4,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x17981b290>,<rdkit.Chem.rdchem.Mol object at 0x17961d620>,True,6,21.428571428571427,319.0198608760002,3,1,1,1,1,11,7,6,0.5454545454545454,0.5454545454545454,True,True,False,True,True,Long
DTXSID10170041,"Cyclopentene, 1-methoxyheptafluoro-",1759-60-0,HCVGDVYOISIYKY-UHFFFAOYSA-N,"1,3,3,4,4,5,5-Heptafluoro-2-methoxycyclopent-1-ene",COC1=C(F)C(F)(F)C(F)(F)C1(F)F,"InChI=1S/C6H3F7O/c1-14-3-2(7)4(8,9)6(12,13)5(3,10)11/h1H3",C6H3F7O,224.078,224.007212,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x17981b300>,<rdkit.Chem.rdchem.Mol object at 0x17961d690>,True,7,41.17647058823529,224.007212256,2,1,0,1,0,6,4,7,1.1666666666666667,1.1666666666666667,False,True,False,True,True,Short
DTXSID10170122,Ammonium bis[2-(perfluorohexyl)ethyl] phosphate,1764-95-0,BAAWZFPSXYDFPY-UHFFFAOYSA-N,"Ammonium bis(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl) phosphate",[NH4+].[O-]P(=O)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C16H9F26O4P.H3N/c17-5(18,7(21,22)9(25,26)11(29,30)13(33,34)15(37,38)39)1-3-45-47(43,44)46-4-2-6(19,20)8(23,24)10(27,28)12(31,32)14(35,36)16(40,41)42;/h1-4H2,(H,43,44);1H3",C16H12F26NO4P,807.207,807.008877,1,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x17981b370>,<rdkit.Chem.rdchem.Mol object at 0x17961d700>,True,26,43.333333333333336,807.0088782140003,16,4,1,0,0,16,18,26,1.625,1.625,False,False,False,True,True,Long
DTXSID10171538,"1H,1H,9H-perfluorononyl methacrylate",1841-46-9,XAENZTGUQXVFPQ-UHFFFAOYSA-N,"2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9-Hexadecafluorononyl 2-methylprop-2-enoate",CC(=C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,"InChI=1S/C13H8F16O2/c1-4(2)5(30)31-3-7(16,17)9(20,21)11(24,25)13(28,29)12(26,27)10(22,23)8(18,19)6(14)15/h6H,1,3H2,2H3",C13H8F16O2,500.179,500.02688,1,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x17981b3e0>,<rdkit.Chem.rdchem.Mol object at 0x17961d770>,True,16,41.02564102564102,500.02688101600023,11,2,0,0,0,13,12,16,1.2307692307692308,1.2307692307692308,False,False,False,True,True,Long
DTXSID10174564,Methyl perfluorobuten-3-oate,20562-79-2,AZKKPFXZCSUOGD-UHFFFAOYSA-N,"Methyl 2,2,3,4,4-pentafluorobut-3-enoate",COC(=O)C(F)(F)C(F)=C(F)F,"InChI=1S/C5H3F5O2/c1-12-4(11)5(9,10)2(6)3(7)8/h1H3",C5H3F5O2,190.069,190.00532,4,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x17981b450>,<rdkit.Chem.rdchem.Mol object at 0x17961d7e0>,True,5,33.33333333333333,190.005320436,3,2,0,0,0,5,5,5,1.0,1.0,False,False,False,True,True,Medium
DTXSID10177212,"Phenol, 2,4,5-trifluoro-",2268-16-8,ODGMYCITQAIRCI-UHFFFAOYSA-N,"2,4,5-Trifluorophenol",OC1=CC(F)=C(F)C=C1F,"InChI=1S/C6H3F3O/c7-3-1-5(9)6(10)2-4(3)8/h1-2,10H",C6H3F3O,148.084,148.013599,4,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x17981b4c0>,<rdkit.Chem.rdchem.Mol object at 0x17961d850>,True,3,23.076923076923077,148.013599376,1,1,1,1,1,6,3,3,0.5,0.5,True,True,False,True,True,Short
DTXSID10177752,Perfluorohexamethyl dewar benzene,23174-55-2,UHFLOEPBRVWBKP-UHFFFAOYSA-N,"1,2,3,4,5,6-Hexakis(trifluoromethyl)bicyclo[2.2.0]hexa-2,5-diene",FC(F)(F)C1=C(C(F)(F)F)C2(C(=C(C(F)(F)F)C12C(F)(F)F)C(F)(F)F)C(F)(F)F,"InChI=1S/C12F18/c13-7(14,15)1-2(8(16,17)18)6(12(28,29)30)4(10(22,23)24)3(9(19,20)21)5(1,6)11(25,26)27",C12F18,486.103,485.971257,4,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x17981b530>,<rdkit.Chem.rdchem.Mol object at 0x17961d8c0>,True,18,60.0,485.97125796,0,0,0,2,0,12,5,18,1.5,1.5,False,True,False,True,True,Medium
DTXSID10178340,"1,2,3,5-Tetrafluorobenzene",2367-82-0,UHHYOKRQTQBKSB-UHFFFAOYSA-N,"1,2,3,5-Tetrafluorobenzene",FC1=CC(F)=C(F)C(F)=C1,InChI=1S/C6H2F4/c7-3-1-4(8)6(10)5(9)2-3/h1-2H,C6H2F4,150.076,150.009263,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x17981b5a0>,<rdkit.Chem.rdchem.Mol object at 0x17961d930>,True,4,33.33333333333333,150.009262944,0,0,0,1,1,6,3,4,0.6666666666666666,0.6666666666666666,True,True,False,True,True,Short
DTXSID10182467,"alpha,alpha,beta,beta-Tetrafluoro-2-methyl-4-nitrophenetole",28202-30-4,JHPMFMSCHNLTQM-UHFFFAOYSA-N,"2-Methyl-4-nitro-1-(1,1,2,2-tetrafluoroethoxy)benzene",CC1=C(OC(F)(F)C(F)F)C=CC(=C1)[N+]([O-])=O,"InChI=1S/C9H7F4NO3/c1-5-4-6(14(15)16)2-3-7(5)17-9(12,13)8(10)11/h2-4,8H,1H3",C9H7F4NO3,253.153,253.036206,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x17981b610>,<rdkit.Chem.rdchem.Mol object at 0x17961d9a0>,True,4,16.666666666666664,253.036205964,5,3,0,1,1,9,6,4,0.4444444444444444,0.4444444444444444,True,True,False,True,True,Medium
DTXSID10183954,"Vinyl 1H,1H,3H-perfluoropropyl ether",29819-80-5,ULEAHVRSLJRGPK-UHFFFAOYSA-N,"3-(Ethenyloxy)-1,1,2,2-tetrafluoropropane",FC(F)C(F)(F)COC=C,"InChI=1S/C5H6F4O/c1-2-10-3-5(8,9)4(6)7/h2,4H,1,3H2",C5H6F4O,158.096,158.035477,1,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x17981b680>,<rdkit.Chem.rdchem.Mol object at 0x17961da10>,True,4,25.0,158.035477692,4,1,0,0,0,5,5,4,0.8,0.8,False,False,False,True,True,Medium
DTXSID10184264,"1-Piperazinemethanol, alpha,alpha-bis(trifluoromethyl)-, hydrate",30192-64-4,GWSZWUDXBUODAW-UHFFFAOYSA-N,"1,1,1,3,3,3-Hexafluoro-2-(piperazin-1-yl)propan-2-ol--water (1/1)",O.OC(N1CCNCC1)(C(F)(F)F)C(F)(F)F,"InChI=1S/C7H10F6N2O.H2O/c8-6(9,10)5(16,7(11,12)13)15-3-1-14-2-4-15;/h14,16H,1-4H2;1H2",C7H12F6N2O2,270.175,270.080297,4,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x17981b6f0>,<rdkit.Chem.rdchem.Mol object at 0x17961da80>,True,6,20.689655172413794,270.08029694400034,2,3,2,1,0,7,4,6,0.8571428571428571,0.8571428571428571,False,True,False,True,True,Short
DTXSID10184724,1-Chloroheptadecafluorooctane,307-33-5,SYVYTZLRTMPUCD-UHFFFAOYSA-N,"1-Chloro-1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluorooctane",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,"InChI=1S/C8ClF17/c9-7(22,23)5(18,19)3(14,15)1(10,11)2(12,13)4(16,17)6(20,21)8(24,25)26",C8ClF17,454.51,453.941707,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x17981b760>,<rdkit.Chem.rdchem.Mol object at 0x17961daf0>,True,17,65.38461538461539,453.94170742,6,0,0,0,0,8,7,17,2.125,2.125,False,False,False,True,True,Long
DTXSID10184729,"2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,9-Heptadecafluorononyl acrylate",307-87-9,BZYSOYLWVDQYMZ-UHFFFAOYSA-N,"2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,9-Heptadecafluorononyl prop-2-enoate",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C=C,"InChI=1S/C12H5F17O2/c1-2-4(30)31-3-5(13,14)6(15,16)7(17,18)8(19,20)9(21,22)10(23,24)11(25,26)12(27,28)29/h2H,1,3H2",C12H5F17O2,504.143,504.001808,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x17981b7d0>,<rdkit.Chem.rdchem.Mol object at 0x17961db60>,True,17,47.22222222222222,504.0018091400001,9,2,0,0,0,12,12,17,1.4166666666666667,1.4166666666666667,False,False,False,True,True,Long
DTXSID10185115,"1,1-Octanediol, 2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-pentadecafluoro-",31185-69-0,AORZBMCWTIRHFH-UHFFFAOYSA-N,"2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Pentadecafluorooctane-1,1-diol",OC(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C8H3F15O2/c9-2(10,1(24)25)3(11,12)4(13,14)5(15,16)6(17,18)7(19,20)8(21,22)23/h1,24-25H",C8H3F15O2,416.086,415.989352,4,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x17981b840>,<rdkit.Chem.rdchem.Mol object at 0x17961dbd0>,True,15,53.57142857142857,415.9893526360001,8,2,2,0,0,8,7,15,1.875,1.875,False,False,False,True,True,Long
DTXSID10186001,"3,5-Bis(trifluoromethyl)benzyl bromide",32247-96-4,ATLQGZVLWOURFU-UHFFFAOYSA-N,"1-(Bromomethyl)-3,5-bis(trifluoromethyl)benzene",FC(F)(F)C1=CC(=CC(CBr)=C1)C(F)(F)F,"InChI=1S/C9H5BrF6/c10-4-5-1-6(8(11,12)13)3-7(2-5)9(14,15)16/h1-3H,4H2",C9H5BrF6,307.033,305.947882,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x17981b8b0>,<rdkit.Chem.rdchem.Mol object at 0x17961dc40>,True,6,28.57142857142857,305.94788158000017,1,0,0,1,1,9,4,6,0.6666666666666666,0.6666666666666666,True,True,False,True,True,Short
DTXSID10186369,"2,4-Bis(trifluoromethyl)bromobenzene",327-75-3,QDEJWLIKRLJYEK-UHFFFAOYSA-N,"1-Bromo-2,4-bis(trifluoromethyl)benzene",FC(F)(F)C1=CC(=C(Br)C=C1)C(F)(F)F,"InChI=1S/C8H3BrF6/c9-6-2-1-4(7(10,11)12)3-5(6)8(13,14)15/h1-3H",C8H3BrF6,293.006,291.932232,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x17981b920>,<rdkit.Chem.rdchem.Mol object at 0x17961dcb0>,True,6,33.33333333333333,291.9322315160001,0,0,0,1,1,8,4,6,0.75,0.75,True,True,False,True,True,Short
DTXSID10186389,"3,5-Bis(trifluoromethyl)benzyl alcohol",32707-89-4,BJTWPJOGDWRYDD-UHFFFAOYSA-N,"[3,5-Bis(trifluoromethyl)phenyl]methanol",OCC1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,"InChI=1S/C9H6F6O/c10-8(11,12)6-1-5(4-16)2-7(3-6)9(13,14)15/h1-3,16H,4H2",C9H6F6O,244.136,244.032284,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x17981b990>,<rdkit.Chem.rdchem.Mol object at 0x17961dd20>,True,6,27.27272727272727,244.032284132,2,1,1,1,1,9,4,6,0.6666666666666666,0.6666666666666666,True,True,False,True,True,Short
DTXSID10186546,LGD-2226,328947-93-9,ULBPQWIGZUGPHU-UHFFFAOYSA-N,"6-[Bis(2,2,2-trifluoroethyl)amino]-4-(trifluoromethyl)quinolin-2(1H)-one",FC(F)(F)CN(CC(F)(F)F)C1=CC2=C(NC(=O)C=C2C(F)(F)F)C=C1,"InChI=1S/C14H9F9N2O/c15-12(16,17)5-25(6-13(18,19)20)7-1-2-10-8(3-7)9(14(21,22)23)4-11(26)24-10/h1-4H,5-6H2,(H,24,26)",C14H9F9N2O,392.225,392.057116,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x17981ba00>,<rdkit.Chem.rdchem.Mol object at 0x17961dd90>,True,9,25.71428571428571,392.0571168880002,3,2,1,2,2,14,8,9,0.6428571428571429,0.6428571428571429,True,True,False,True,True,Long
DTXSID10187139,Perfluoroisobutyric acid,335-10-4,YJDMCDWHXOSSHI-UHFFFAOYSA-N,"2,3,3,3-Tetrafluoro-2-(trifluoromethyl)propanoic acid",OC(=O)C(F)(C(F)(F)F)C(F)(F)F,"InChI=1S/C4HF7O2/c5-2(1(12)13,3(6,7)8)4(9,10)11/h(H,12,13)",C4HF7O2,214.039,213.986476,4,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x17981ba70>,<rdkit.Chem.rdchem.Mol object at 0x17961de00>,True,7,50.0,213.986476812,1,2,1,0,0,4,2,7,1.75,1.75,False,False,False,True,True,Very Short
DTXSID10189991,"Perfluoro-1,3-dimethyladamantane",36481-20-6,LRMQIJUOLGKFKS-UHFFFAOYSA-N,"1,2,2,3,4,4,6,6,8,8,9,9,10,10-Tetradecafluoro-5,7-bis(trifluoromethyl)adamantane",FC(F)(F)C12C(F)(F)C3(F)C(F)(F)C(F)(C1(F)F)C(F)(F)C(C(F)(F)F)(C3(F)F)C2(F)F,"InChI=1S/C12F20/c13-3-6(17,18)1(11(27,28)29)5(15,16)2(8(3,21)22,12(30,31)32)9(23,24)4(14,7(1,19)20)10(3,25)26",C12F20,524.1,523.968063,1,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x17981bae0>,<rdkit.Chem.rdchem.Mol object at 0x17961de70>,True,20,62.5,523.9680644,0,0,0,4,0,12,4,20,1.6666666666666667,1.6666666666666667,False,True,False,True,True,Short
DTXSID10190623,"2,2-Dichlorotrifluoroethyl chlorodifluoromethyl ether",37136-24-6,LWQARWCIQAGKRZ-UHFFFAOYSA-N,"1,1-Dichloro-2-[chloro(difluoro)methoxy]-1,2,2-trifluoroethane",FC(F)(Cl)OC(F)(F)C(F)(Cl)Cl,"InChI=1S/C3Cl3F5O/c4-1(5,7)2(8,9)12-3(6,10)11",C3Cl3F5O,253.37,251.893488,4,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x17981bb50>,<rdkit.Chem.rdchem.Mol object at 0x17961dee0>,True,5,41.66666666666667,251.89348876,3,1,0,0,0,3,3,5,1.6666666666666667,1.6666666666666667,False,False,False,True,True,Short
DTXSID10190840,"1H,1H-Heptafluorobutylamine",374-99-2,WBGBQSRNXPVFDB-UHFFFAOYSA-N,"2,2,3,3,4,4,4-Heptafluorobutan-1-amine",NCC(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C4H4F7N/c5-2(6,1-12)3(7,8)4(9,10)11/h1,12H2",C4H4F7N,199.072,199.023196,1,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x17981bbc0>,<rdkit.Chem.rdchem.Mol object at 0x17961df50>,True,7,43.75,199.023196668,3,1,1,0,0,4,3,7,1.75,1.75,False,False,False,True,True,Short
DTXSID10190946,Perfluorobutyraldehyde,375-02-0,IQJZGNJYXIIMGP-UHFFFAOYSA-N,"2,2,3,3,4,4,4-Heptafluorobutanal",FC(F)(F)C(F)(F)C(F)(F)C=O,"InChI=1S/C4HF7O/c5-2(6,1-12)3(7,8)4(9,10)11/h1H",C4HF7O,198.04,197.991562,1,,100.0,0.0,0,<rdkit.Chem.rdchem.Mol object at 0x17981bc30>,<rdkit.Chem.rdchem.Mol object at 0x17961dfc0>,True,7,53.84615384615385,197.991562192,2,1,0,0,0,4,3,7,1.75,1.75,False,False,False,True,True,Short
DTXSID10191034,Perfluoronon-1-ene,376-22-7,UAFOIVDGAVVKTE-UHFFFAOYSA-N,"1,1,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,9-Octadecafluoronon-1-ene",FC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C9F18/c10-1(2(11)12)3(13,14)4(15,16)5(17,18)6(19,20)7(21,22)8(23,24)9(25,26)27",C9F18,450.07,449.971257,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x17981bca0>,<rdkit.Chem.rdchem.Mol object at 0x17961e030>,True,18,66.66666666666666,449.97125796,6,0,0,0,0,9,8,18,2.0,2.0,False,False,False,True,True,Long
DTXSID10191039,Decafluorocyclopentane,376-77-2,PWMJXZJISGDARB-UHFFFAOYSA-N,Decafluorocyclopentane,FC1(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,"InChI=1S/C5F10/c6-1(7)2(8,9)4(12,13)5(14,15)3(1,10)11",C5F10,250.039,249.984032,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x17981bd10>,<rdkit.Chem.rdchem.Mol object at 0x17961e0a0>,True,10,66.66666666666666,249.9840322,0,0,0,1,0,5,2,10,2.0,2.0,False,True,False,True,True,Very Short
DTXSID10191135,"Isocyanic acid, 2,2,3,3,4,4,4-heptafluorobutyl ester",377-00-4,NLGMQMZUOBUPCW-UHFFFAOYSA-N,"1,1,1,2,2,3,3-Heptafluoro-4-isocyanatobutane",FC(F)(F)C(F)(F)C(F)(F)CN=C=O,"InChI=1S/C5H2F7NO/c6-3(7,1-13-2-14)4(8,9)5(10,11)12/h1H2",C5H2F7NO,225.066,225.002461,4,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x17981bd80>,<rdkit.Chem.rdchem.Mol object at 0x17961e110>,True,7,43.75,225.002461224,3,2,0,0,0,5,5,7,1.4,1.4,False,False,False,True,True,Medium
DTXSID10191317,Octafluoroadipoyl difluoride,37881-62-2,FDGCJTUAVVJFMB-UHFFFAOYSA-N,Octafluorohexanedioyl difluoride,FC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)=O,"InChI=1S/C6F10O2/c7-1(17)3(9,10)5(13,14)6(15,16)4(11,12)2(8)18",C6F10O2,294.048,293.973861,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x17981bdf0>,<rdkit.Chem.rdchem.Mol object at 0x17961e180>,True,10,55.55555555555556,293.97386144,5,2,0,0,0,6,5,10,1.6666666666666667,1.6666666666666667,False,False,False,True,True,Medium
DTXSID10191397,3-Trifluoromethylpyridine,3796-23-4,JTZSFNHHVULOGJ-UHFFFAOYSA-N,3-(Trifluoromethyl)pyridine,FC(F)(F)C1=CN=CC=C1,"InChI=1S/C6H4F3N/c7-6(8,9)5-2-1-3-10-4-5/h1-4H",C6H4F3N,147.1,147.029584,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x17981be60>,<rdkit.Chem.rdchem.Mol object at 0x17961e1f0>,True,3,21.428571428571427,147.029583788,0,1,0,1,1,6,4,3,0.5,0.5,True,True,False,True,True,Short
DTXSID10192445,Ethyl trifluoroacrylate,392-68-7,FMFMWMOBOFPQMW-UHFFFAOYSA-N,"Ethyl 2,3,3-trifluoroprop-2-enoate",CCOC(=O)C(F)=C(F)F,"InChI=1S/C5H5F3O2/c1-2-10-5(9)3(6)4(7)8/h2H2,1H3",C5H5F3O2,154.088,154.024164,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x17981bed0>,<rdkit.Chem.rdchem.Mol object at 0x17961e260>,True,3,20.0,154.02416406,3,2,0,0,0,5,5,3,0.6,0.6,False,False,False,True,True,Medium
